SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
80,12:51:28,10/26/2020,auto g+f+bcode ,Niko,,V60-96.3,,,0.025776,2.917632,0.02555,1.30016,1.048159,1.011009,6.061338,5.01318,9.904985,10.268942,59.383698,0.441786,PSF-00177_20201026125128,0,0,0,0.73421,0.686646,-0.069271,0.5,0.8,-22.629623,18.87,18.2,34.7,36.28,102.07,156.2,-25,116,817,4.071,12:51:26,10/26/2020,-0.03,-9999,-9999,-9999,-9999,-9999,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.411145,2.405949,1.636934,0.558528,0.186045,0.020434,0.360898,0.810166,0.73421,0.000484,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201026125128,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
81,12:51:38,10/26/2020,auto g+f+bcode ,Niko,,V60-96.3,,,0.18578,2.925757,0.174687,7.483968,1.221441,1.009356,5.451056,4.229616,9.889639,11.967633,53.409267,0.441786,PSF-00177_20201026125138,0,0,0,122.975708,128.007538,0.039309,0.5,0.8,5.616359,21.96,18.15,34.72,34.36,102.06,157.2,156.5,0.4,357,4.071,12:51:26,10/26/2020,-0.03,0.003,0.002,-9999,-0.61,-1.411,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.411063,2.410806,1.645513,0.929901,0.185906,-0.004705,0.361393,0.414797,122.975708,0.000476,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201026125138,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
82,12:51:55,10/26/2020,auto g+f+bcode ,Niko,,TXNM0821.10,,,0.336579,2.924347,0.301839,10.043922,1.284342,0.999569,4.58293,3.298588,9.793698,12.583874,44.903175,0.441786,PSF-00177_20201026125155,0,0,0,160.814163,281.77356,0.429279,0.5,0.8,61.38689,23.1,17.98,34.71,31.28,102.06,157,155.7,0.9,358,4.07,12:51:26,10/26/2020,-0.03,0,0,-0.005,-0.037,0.61,-7.418,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.410791,2.412566,1.644013,0.927788,0.185956,-0.043531,0.362153,0.41506,160.814163,0.000485,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201026125155,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
83,12:52:33,10/26/2020,auto g+f+bcode ,Niko,,TXNM0821.10,,,0.130967,2.922441,0.12535,4.848731,1.153688,1.015833,4.982767,3.829079,9.953517,11.304269,48.823017,0.441786,PSF-00177_20201026125233,0,0,0,116.950752,220.118164,0.468691,0.5,0.8,205.485687,20.75,18.27,34.72,32.75,102.06,156.8,156.2,0.4,1096,4.07,12:51:26,10/26/2020,-0.03,0,0,-9999,-1.145,-1.829,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.411251,2.408909,1.641992,0.929223,0.185905,-0.025121,0.363803,1.050523,116.950752,0.000485,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201026125233,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
84,12:52:49,10/26/2020,auto g+f+bcode ,Niko,,TXNM0821.10,,,0.148648,2.923194,0.141455,6.662602,1.242245,1.053097,5.881501,4.639256,10.31854,12.171862,57.628586,0.441786,PSF-00177_20201026125249,0,0,0,131.608841,145.866394,0.097744,0.5,0.8,62.622181,22.34,18.93,34.72,35.73,102.06,156.9,154.7,1.4,1602,4.07,12:51:26,10/26/2020,-0.03,0.001,-0.002,-9999,-0.519,0.33,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.412326,2.411381,1.642789,0.925391,0.185892,0.013008,0.364714,1.485569,131.608841,0.000478,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201026125249,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
85,12:53:02,10/26/2020,auto g+f+bcode ,Niko,,V60-96.8,,,0.122016,2.923765,0.117128,4.216222,1.205004,1.085321,4.771133,3.566129,10.634534,11.807253,46.750034,0.441786,PSF-00177_20201026125302,0,0,0,113.252167,234.10141,0.516226,0.5,0.8,245.767746,21.66,19.51,34.72,31.99,102.06,157,156.3,0.4,1190,4.068,12:51:26,10/26/2020,-0.03,0,0.004,-9999,-1.207,-1.012,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.413247,2.410337,1.643395,0.929378,0.185867,-0.034848,0.365547,1.131532,113.252167,0.000479,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201026125302,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
86,12:53:42,10/26/2020,auto g+f+bcode ,Niko,,V60-96.8,,,0.154674,2.923721,0.146902,5.797696,1.154264,0.989592,5.059624,3.905359,9.696089,11.309555,49.574509,0.441786,PSF-00177_20201026125342,0,0,0,142.399902,275.765778,0.48362,0.5,0.8,168.594559,20.73,17.78,34.74,33.03,102.06,157,155.8,0.8,872,4.068,12:51:26,10/26/2020,-0.03,-0.003,-0.003,0.01,-0.78,-0.559,-3.687,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.410454,2.408887,1.643348,0.928021,0.185764,-0.021934,0.367834,0.857329,142.399902,0.00048,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201026125342,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
87,12:54:09,10/26/2020,auto g+f+bcode ,Niko,,b40-14.10,,,0.136458,2.921728,0.130369,4.745857,1.177574,1.042602,4.784255,3.60668,10.215927,11.538454,46.878487,0.441786,PSF-00177_20201026125409,0,0,0,110.410095,235.993271,0.532147,0.5,0.8,81.254471,21.14,18.71,34.75,32.03,102.06,156.7,156.1,0.4,382,4.068,12:51:26,10/26/2020,-0.03,0.002,0.004,-9999,4.655,1.391,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.41197,2.409518,1.641238,0.928892,0.185678,-0.034577,0.369229,0.435907,110.410095,0.000481,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201026125409,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
88,12:54:18,10/26/2020,auto g+f+bcode ,Niko,,b40-14.10,,,0.186197,2.922527,0.175045,7.005506,1.313094,1.114244,5.265985,3.952891,10.917593,12.865961,51.597202,0.441786,PSF-00177_20201026125418,0,0,0,123.281479,169.746277,0.273731,0.5,0.8,127.16597,23.57,20,34.75,33.74,102.06,156.8,155.9,0.5,1161,4.068,12:51:26,10/26/2020,-0.03,0.001,0.003,-9999,-0.27,-0.502,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.414031,2.413281,1.642083,0.928481,0.185697,-0.012996,0.369712,1.106753,123.281479,0.000475,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201026125418,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
89,12:54:31,10/26/2020,auto g+f+bcode ,Niko,,V37-96.10,,,0.209399,2.9222,0.195398,6.756393,1.300293,1.108453,4.724889,3.424596,10.861512,12.741322,46.298271,0.441786,PSF-00177_20201026125431,0,0,0,117.292641,275.272247,0.573903,0.5,0.8,64.636154,23.35,19.91,34.74,31.81,102.05,156.8,156.2,0.4,282,4.067,12:51:26,10/26/2020,-0.03,0.004,-0.001,-9999,-0.028,-0.695,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.413879,2.412945,1.641737,0.929121,0.185749,-0.037208,0.370535,0.349724,117.292641,0.000488,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201026125431,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
90,12:55:27,10/26/2020,auto g+f+bcode ,Niko,,9018.5,,,0.248427,2.924168,0.228974,7.393116,1.247105,1.037383,4.45052,3.203415,10.164189,12.219028,43.605827,0.441786,PSF-00177_20201026125527,0,0,0,133.672363,250.532623,0.466447,0.5,0.8,248.411469,22.34,18.59,34.78,30.76,102.06,157,155.5,1,1331,4.066,12:51:26,10/26/2020,-0.03,0.003,-9999,-9999,-3.202,-9999,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.411759,2.411386,1.643823,0.927324,0.185438,-0.05083,0.373316,1.253011,133.672363,0.000488,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201026125527,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
91,12:55:40,10/26/2020,auto g+f+bcode ,Niko,,9018.5,,,0.20864,2.923377,0.194742,7.423522,1.082094,0.871032,4.859458,3.777364,8.534301,10.602267,47.612576,0.441786,PSF-00177_20201026125540,0,0,0,113.862991,224.702957,0.493273,0.5,0.8,103.484962,19.4,15.62,34.77,32.31,102.06,156.9,156.4,0.3,524,4.065,12:51:26,10/26/2020,-0.03,-0.002,-0.003,0.005,-0.851,-1.544,-9.638,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.406914,2.406788,1.642983,0.929715,0.18553,-0.031382,0.373948,0.558732,113.862991,0.000499,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201026125540,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
92,12:56:00,10/26/2020,auto g+f+bcode ,Niko,,2214.4.8,,,0.13423,2.921916,0.128334,4.980424,1.035662,0.893838,4.881555,3.845893,8.758092,10.147733,47.830952,0.441786,PSF-00177_20201026125600,0,0,0,112.50293,275.378113,0.59146,0.5,0.8,68.500687,18.59,16.05,34.75,32.39,102.06,156.7,156.2,0.4,290,4.065,12:51:26,10/26/2020,-0.03,-0.002,-0.002,0.013,-7.939,1.535,-4.116,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.407628,2.405507,1.641436,0.929078,0.185703,-0.030065,0.37475,0.356588,112.50293,0.000487,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201026125600,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
93,12:56:23,10/26/2020,auto g+f+bcode ,Niko,,2214.4.8,,,0.085103,2.922691,0.082696,3.633015,0.98532,0.881866,5.330741,4.345421,8.639853,9.653421,52.226585,0.441786,PSF-00177_20201026125623,0,0,0,116.262672,154.359344,0.246805,0.5,0.8,56.062084,17.71,15.85,34.73,33.96,102.07,156.8,153.3,2.2,568,4.064,12:51:26,10/26/2020,-0.03,0.001,0.001,-9999,-1.876,1.254,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.4073,2.404088,1.642257,0.921891,0.185827,-0.009972,0.375429,0.596071,116.262672,0.000479,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201026125623,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
94,12:56:34,10/26/2020,auto g+f+bcode ,Niko,,2214.4.8,,,0.093168,2.923065,0.09029,3.507563,0.994706,0.89487,4.846124,3.851418,8.767905,9.746094,47.482155,0.441786,PSF-00177_20201026125634,0,0,0,129.727356,277.209167,0.532024,0.5,0.8,69.251884,17.89,16.09,34.72,32.26,102.06,156.9,155,1.2,325,4.064,12:51:26,10/26/2020,-0.03,0.003,0.003,-9999,1.765,1.414,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.407705,2.40438,1.642652,0.926097,0.185912,-0.031311,0.375707,0.387456,129.727356,0.000494,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201026125634,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
95,12:56:53,10/26/2020,auto g+f+bcode ,Niko,,T52.3,,,0.103953,2.924478,0.100384,4.234852,1.011473,0.89109,5.186417,4.174943,8.730765,9.910259,50.815712,0.441786,PSF-00177_20201026125653,0,0,0,120.681526,223.517059,0.460079,0.5,0.8,155.405731,18.21,16.04,34.7,33.47,102.06,157,153.8,2.1,844,4.063,12:51:26,10/26/2020,-0.03,0.005,0.002,-0.001,-0.962,-0.865,-2.46,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.407626,2.404899,1.644152,0.923119,0.186061,-0.015811,0.376334,0.834036,120.681526,0.000487,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201026125653,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
96,12:57:30,10/26/2020,auto g+f+bcode ,Niko,,T52.3,,,0.156583,2.921644,0.148618,5.841376,1.070623,0.904312,4.963229,3.892606,8.861153,10.490801,48.633602,0.441786,PSF-00177_20201026125730,0,0,0,112.604141,160.466904,0.298272,0.5,0.8,53.93681,19.31,16.31,34.67,32.68,102.05,156.7,153.5,2,452,4.063,12:51:26,10/26/2020,-0.03,0.002,0.001,-9999,1.342,2.953,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.408064,2.406648,1.64115,0.922402,0.186269,-0.025354,0.37752,0.496435,112.604141,0.000497,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201026125730,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
97,12:57:42,10/26/2020,auto g+f+bcode ,Niko,,T52.3,,,0.194118,2.920985,0.182022,5.961341,1.151911,0.982235,4.403213,3.251302,9.624873,11.287519,43.146858,0.441786,PSF-00177_20201026125742,0,0,0,131.604187,251.777176,0.477299,0.5,0.8,98.002495,20.79,17.73,34.65,30.58,102.05,156.6,152,2.9,513,4.063,12:51:26,10/26/2020,-0.03,0.004,0.005,-9999,-0.328,-0.865,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.410387,2.408986,1.640454,0.918535,0.186382,-0.051459,0.377954,0.549127,131.604187,0.000495,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201026125742,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
98,12:57:56,10/26/2020,auto g+f+bcode ,Niko,,TXNM0821.4,,,0.0908,2.923867,0.088065,3.298854,1.097978,1.004246,4.810194,3.712215,9.840342,10.758799,47.133808,0.441786,PSF-00177_20201026125756,0,0,0,152.091263,304.704315,0.500856,0.5,0.8,59.51284,19.85,18.15,34.63,32.13,102.05,157,155.1,1.2,297,4.062,12:51:26,10/26/2020,-0.03,0.005,0.003,0.01,0.506,0.339,-1.677,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.411079,2.407509,1.643503,0.926436,0.186583,-0.031773,0.378564,0.363053,152.091263,0.00049,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201026125756,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
99,12:58:30,10/26/2020,auto g+f+bcode ,Niko,,TXNM0821.4,,,0.172903,2.924946,0.163253,5.689177,1.280682,1.119455,4.732552,3.451869,10.968705,12.54845,46.370743,0.441786,PSF-00177_20201026125830,0,0,0,125.618217,254.740112,0.506877,0.5,0.8,61.2766,23.2,20.28,34.59,31.84,102.06,157.1,156.4,0.5,302,4.062,12:51:26,10/26/2020,-0.03,0.002,0.005,-0.002,0.325,1.171,6.877,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.41449,2.41273,1.644649,0.929553,0.186867,-0.034868,0.380055,0.367502,125.618217,0.000492,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201026125830,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
100,12:58:41,10/26/2020,auto g+f+bcode ,Niko,,TXNM0821.4,,,0.094248,2.920476,0.091302,3.345133,1.257598,1.162436,4.88451,3.626913,11.389345,12.321717,47.857559,0.441786,PSF-00177_20201026125841,0,0,0,108.410957,247.193817,0.561433,0.5,0.8,72.552597,22.79,21.07,34.58,32.4,102.06,156.5,155.9,0.4,323,4.062,12:51:26,10/26/2020,-0.03,-0.002,-0.005,-9999,-0.15,-0.916,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.415739,2.412105,1.639918,0.928318,0.186929,-0.027755,0.38055,0.385435,108.410957,0.0005,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201026125841,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
101,12:58:56,10/26/2020,auto g+f+bcode ,Niko,,Vru42.10,,,0.430575,2.923697,0.375304,10.885008,1.534411,1.226396,4.408391,2.873981,12.016042,15.033924,43.192741,0.441786,PSF-00177_20201026125856,0,0,0,100.209831,211.202148,0.525526,0.5,0.8,57.673767,27.82,22.23,34.57,30.6,102.06,156.9,156.7,0.1,274,4.061,12:51:26,10/26/2020,-0.03,0.005,-0.002,-9999,0.52,0.574,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.417568,2.419705,1.643323,0.930451,0.186964,-0.050175,0.381485,0.343528,100.209831,0.000495,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201026125856,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
102,12:59:26,10/26/2020,auto g+f+bcode ,Niko,,Vru42.10,,,0.189552,2.922995,0.178008,6.230138,1.292678,1.115875,4.758622,3.465944,10.934055,12.666485,46.628017,0.441786,PSF-00177_20201026125926,0,0,0,97.634193,212.800018,0.541193,0.5,0.8,80.886536,23.44,20.24,34.57,31.94,102.06,156.9,156.3,0.4,374,4.06,12:51:26,10/26/2020,-0.03,-0.003,-0.003,0.011,-0.064,-0.116,-0.675,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.414428,2.413108,1.642578,0.929359,0.187019,-0.033387,0.382987,0.428955,97.634193,0.000496,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201026125926,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
103,12:59:44,10/26/2020,auto g+f+bcode ,Niko,,Vru42.10,,,0.155447,2.92477,0.147602,5.322586,1.347957,1.197202,4.915241,3.567284,11.730748,13.207918,48.161846,0.441786,PSF-00177_20201026125944,0,0,0,100.169777,202.119827,0.504404,0.5,0.8,95.580444,24.46,21.72,34.56,32.51,102.06,157.1,156.4,0.4,474,4.06,12:51:26,10/26/2020,-0.03,0.004,0,-9999,-1.279,-0.991,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.416776,2.414661,1.644462,0.929702,0.187093,-0.026067,0.383972,0.515065,100.169777,0.000489,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201026125944,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
104,13:00:01,10/26/2020,auto g+f+bcode ,Niko,,9031.11,,,0.121012,2.922279,0.1162,4.085954,1.347519,1.231553,4.827781,3.480262,12.066628,13.202847,47.302082,0.441786,PSF-00177_20201026130001,0,0,0,102.111694,204.950455,0.501774,0.5,0.8,72.900024,24.46,22.35,34.55,32.19,102.06,156.8,156,0.5,363,4.056,12:51:26,10/26/2020,-0.03,-0.008,-9999,-9999,0.642,-9999,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.41776,2.414658,1.641821,0.928517,0.187124,-0.030008,0.385016,0.419975,102.111694,0.000494,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201026130001,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
105,13:00:30,10/26/2020,auto g+f+bcode ,Niko,,9031.11,,,0.233497,2.920842,0.216213,7.241763,1.469563,1.264041,4.783396,3.313833,12.384604,14.398238,46.865948,0.441786,PSF-00177_20201026130030,0,0,0,106.461525,205.825211,0.482758,0.5,0.8,47.133972,26.64,22.92,34.57,32.03,102.07,156.6,155.4,0.8,244,4.059,12:51:26,10/26/2020,-0.03,0.001,0.003,0.011,-0.078,1.998,-0.956,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.418633,2.417951,1.640304,0.926984,0.186969,-0.032328,0.386703,0.317479,106.461525,0.000495,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201026130030,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
106,13:00:41,10/26/2020,auto g+f+bcode ,Niko,,9031.11,,,0.225941,2.921569,0.209722,6.469849,1.420464,1.236872,4.478029,3.057565,12.118918,13.917757,43.875896,0.441786,PSF-00177_20201026130041,0,0,0,110.39901,236.569046,0.533333,0.5,0.8,69.951241,25.75,22.42,34.57,30.87,102.06,156.7,153.7,1.9,328,4.059,12:51:26,10/26/2020,-0.03,-0.005,-0.001,-9999,0.724,1.188,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.417867,2.416615,1.641071,0.922891,0.186974,-0.046768,0.387413,0.389589,110.39901,0.000501,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201026130041,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
107,13:00:57,10/26/2020,auto g+f+bcode ,Niko,,9031.11,,,0.234551,2.924236,0.217135,8.480062,1.421457,1.181345,5.276421,3.854964,11.575397,13.928137,51.700981,0.441786,PSF-00177_20201026130057,0,0,0,106.892822,139.92691,0.236081,0.5,0.8,44.072327,25.75,21.4,34.58,33.78,102.06,157,152.7,2.7,467,4.059,12:51:26,10/26/2020,-0.03,-0.003,-0.001,-0.008,-0.009,0.722,2.154,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.416269,2.416617,1.643895,0.920412,0.186895,-0.010419,0.388314,0.509023,106.892822,0.000477,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201026130057,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
108,13:01:32,10/26/2020,auto g+f+bcode ,Niko,,C56-94.7,,,0.109344,2.923005,0.105401,4.15875,1.251583,1.133513,5.152097,3.900514,11.106585,12.26348,50.482174,0.441786,PSF-00177_20201026130132,0,0,0,163.632996,278.149353,0.411708,0.5,0.8,75.607315,22.64,20.5,34.61,33.35,102.06,156.9,155.7,0.8,459,4.059,12:51:26,10/26/2020,-0.03,0.002,-0.004,-9999,-1.115,2.535,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.414844,2.411866,1.642589,0.927799,0.186682,-0.016214,0.389854,0.502484,163.632996,0.000482,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201026130132,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
109,13:01:59,10/26/2020,auto g+f+bcode ,Niko,,C56-94.7,,,0.116887,2.922873,0.112392,4.348094,1.240865,1.117388,5.067266,3.826401,10.948214,12.158039,49.649261,0.441786,PSF-00177_20201026130159,0,0,0,156.452179,308.784485,0.493329,0.5,0.8,107.759422,22.4,20.17,34.65,33.05,102.06,156.8,156.1,0.5,546,4.057,13:01:52,10/26/2020,-0.01,0.002,-0.005,0.01,0.962,-2.84,-2.186,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.41431,2.411464,1.642449,0.928981,0.186411,-0.020445,0.391616,0.577318,156.452179,0.000475,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201026130159,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
