"","X.1","X","Date","Code_Date","Genotype","rep","A","Ci","CO2_s","gsw_6800","Pa","Qin","RHcham","Tleaf","X6800_licor_id","ID","Treatment","Time","Rep","species_geno","WUE"
"113",113,235,"10/26-29","NY1.7_10.29","NY1","_7",5.101008096,185.5348996,393.122,0.042045529,101.8404194,1400.009355,51.78152511,33.80745806,"68C-811897|68H-711887","NY1.7","Control","11:39:42",2,"NY1",121.321058797952
"114",114,236,"10/26-29","9031.3_10.29","9031","_3",13.98129797,217.3437055,380.3792903,0.157554964,101.8405484,1299.984194,30.51157187,33.90750968,"68C-811897|68H-711887","9031.3","Drought","11:53:26",1,"9031",88.7391778401853
"115",115,237,"10/26-29","9031.3_10.29","9031","_3",13.70821212,210.8835547,381.0145667,0.147647178,101.8388,1299.982667,29.43168977,34.34788667,"68C-811897|68H-711887","9031.3","Drought","11:58:00",2,"9031",92.8443896164409
"116",116,240,"10/26-29","9035.6_10.29","9035","_6",16.42142798,264.7329051,376.3629032,0.287567619,101.8209677,1300.018065,36.50971004,33.48408387,"68C-811897|68H-711887","9035.6","Control","12:03:16",1,"9035",57.1045795667279
"117",117,241,"10/26-29","9035.6_10.29","9035","_6",12.91381073,260.3177304,381.2946452,0.206918433,101.8130323,1299.989032,33.42638987,34.02650968,"68C-811897|68H-711887","9035.6","Control","12:05:18",2,"9035",62.4101513952602
"118",118,242,"10/26-29","T48.5_10.29","T48","_5",17.29343252,202.3462846,376.2923548,0.181412731,101.808,1299.984516,32.69125409,34.56056452,"68C-811897|68H-711887","T48.5","Drought","12:07:56",1,"T48",95.3264549002352
"119",119,243,"10/26-29","T48.5_10.29","T48","_5",13.56368824,193.9345435,381.3173871,0.131299326,101.8064839,1300.01,30.01368182,35.30805161,"68C-811897|68H-711887","T48.5","Drought","12:10:48",2,"T48",103.303563340455
"120",120,248,"10/26-29","b40-14.10_10.29","b40-14","_10",14.32643131,217.4095796,381.5926667,0.150934381,101.6564667,1300.005333,61.55459426,30.99612333,"68C-901325|68H-581325","b40-14.10.","Control","12:30:50",1,"b40-14",94.9182765058678
"121",121,249,"10/26-29","b40-14.8_10.29","b40-14","_8",4.817455032,190.9147214,393.3524839,0.042580472,101.7714839,1299.998387,26.81860177,35.47694516,"68C-811897|68H-711887","b40-14.8","Control","12:31:35",1,"b40-14",113.137661602248
"122",122,250,"10/26-29","b40-14.10_10.29","b40-14","_10",12.45891085,198.3323337,383.8361935,0.116029331,101.739129,1299.984516,56.12983042,33.54667742,"68C-812148|68H-982138","b40-14.10.","Control","12:35:33",4,"b40-14",107.37725317058
"123",123,251,"10/26-29","9018.10_10.29","9018","_10",8.997516447,214.8482792,388.1483,0.090766023,101.7248667,1299.993333,52.30009931,34.20326333,"68C-812148|68H-982138","9018.10.","Control","12:42:28",1,"9018",99.1286843866675
"124",124,252,"10/26-29","9018.5_10.29","9018","_5",7.50863556,239.9027096,389.9356,0.089155497,101.7182,1299.892,51.60182465,34.48006,"68C-812148|68H-982138","9018.5","Drought","12:42:52",1,"9018",84.2195468889596
"125",125,253,"10/26-29","9018.5_10.29","9018","_5",8.386523711,206.5392201,388.8683333,0.08058159,101.7140333,1299.965333,49.9690479,35.15705667,"68C-812148|68H-982138","9018.5","Drought","12:44:43",2,"9018",104.074934622164
"126",126,254,"10/26-29","b40-14.8_10.29","b40-14","_8",2.303753082,210.920651,396.433871,0.022629093,101.7545806,1300,24.05743349,35.65451613,"68C-811897|68H-711887","b40-14.8","Control","12:45:30",2,"b40-14",101.804923511517
"127",127,255,"10/26-29","b40-14.10_10.29","b40-14","_10",9.217085673,147.1617129,388.0210645,0.065412046,101.7193226,1300.019032,48.71025038,35.58751613,"68C-812148|68H-982138","b40-14.10.","Control","12:46:01",5,"b40-14",140.908077894399
"128",128,256,"10/26-29","b40-14.10_10.29","b40-14","_10",9.344800557,115.7738748,388.1895667,0.057239114,101.6385333,1299.953667,61.31643796,34.16717667,"68C-901325|68H-581325","b40-14.10.","Control","12:46:36",2,"b40-14",163.259000776986
"129",129,258,"10/26-29","V60-96.8_10.29","V60-96","_8",12.51876531,219.7745308,385.3673667,0.131926165,101.6362333,1300.008,61.92092815,34.72167667,"68C-901325|68H-581325","V60-96.8","Control","12:49:03",1,"V60-96",94.8922096689463
"130",130,259,"10/26-29","b40-14.8_10.29","b40-14","_8",4.321954467,150.2814125,394.1288667,0.030984551,101.7522333,1299.982333,24.15220032,35.56471333,"68C-811897|68H-711887","b40-14.8","Control","12:49:44",3,"b40-14",139.487400253113
"131",131,261,"10/26-29","V60-96.8_10.29","V60-96","_8",10.80566946,187.3705801,385.5184667,0.093746731,101.6353,1299.986333,59.3569578,35.25919333,"68C-901325|68H-581325","V60-96.8","Control","12:51:13",2,"V60-96",115.264493436043
"132",132,264,"10/26-29","TXNM0821.10_10.29","TXNM0821","_10",6.878251928,106.445479,390.3399032,0.0405914,101.6334516,1299.993871,56.35364387,36.24010645,"68C-901325|68H-581325","TXNM0821.10.","Control","12:55:54",1,"TXNM0821",169.450965672532
"133",133,265,"10/26-29","TXNM0821.10_10.29","TXNM0821","_10",6.258867844,198.0612375,390.3206333,0.056421627,101.6429,1299.967,56.10302942,36.42462,"68C-901325|68H-581325","TXNM0821.10.","Control","13:00:43",2,"TXNM0821",110.930297064989
"134",134,268,"10/26-29","T52.3_10.29","T52","_3",9.927316544,235.0248596,386.3064194,0.119924495,101.6916129,1299.985806,48.09502473,37.23250968,"68C-812148|68H-982138","T52.3","Drought","13:04:15",1,"T52",82.7797235585607
"135",135,271,"10/26-29","T52.3_10.29","T52","_3",6.807878246,209.5391389,390.7353226,0.066910506,101.6925806,1300.004839,46.38149103,37.22332903,"68C-812148|68H-982138","T52.3","Drought","13:06:10",2,"T52",101.746028433861
"136",136,273,"10/26-29","9035.4_10.29","9035","_4",9.416979767,190.9764363,386.7363,0.087485685,101.7344667,1299.998333,25.12527085,36.16279667,"68C-811897|68H-711887","9035.4","Drought","13:07:33",1,"9035",107.640235851157
"137",137,274,"10/26-29","T52.3_10.29","T52","_3",11.2046974,227.4282794,384.6899032,0.129226051,101.6920323,1300.007097,49.2005939,37.05129677,"68C-812148|68H-982138","T52.3","Drought","13:07:33",3,"T52",86.7061812482376
"138",138,276,"10/26-29","9035.4_10.29","9035","_4",10.27537539,213.1838552,385.4291,0.110101739,101.7329,1299.978333,26.92124819,35.48423,"68C-811897|68H-711887","9035.4","Drought","13:09:36",2,"9035",93.326186155879
"139",139,277,"10/26-29","T52.3_10.29","T52","_3",10.27513067,222.2714574,386.0779032,0.112738712,101.6866129,1299.993871,48.8355972,36.66283871,"68C-812148|68H-982138","T52.3","Drought","13:09:53",4,"T52",91.1411039537156
"140",140,278,"10/26-29","V60-96.3_10.29","V60-96","_3",10.41390826,256.9007319,385.9098667,0.146033558,101.6247,1300.014333,58.16936154,35.26063667,"68C-901325|68H-581325","V60-96.3","Drought","13:11:16",1,"V60-96",71.3117478107326
"141",141,279,"10/26-29","TXNM0821.4_10.29","TXNM0821","_4",7.762869828,182.8404243,389.6430968,0.065727882,101.6735161,1300.002581,45.85360697,37.02705806,"68C-812148|68H-982138","TXNM0821.4","Drought","13:12:40",1,"TXNM0821",118.10619164634
"142",142,280,"10/26-29","V60-96.3_10.29","V60-96","_3",8.014815142,235.6344748,389.3067097,0.092299483,101.6205484,1299.982903,55.58289127,35.25999355,"68C-901325|68H-581325","V60-96.3","Drought","13:13:05",2,"V60-96",86.8348866266131
"143",143,281,"10/26-29","TXNM0821.4_10.29","TXNM0821","_4",5.803380851,192.5420307,392.2059032,0.051069812,101.6715806,1300.010323,45.31101081,36.95550323,"68C-812148|68H-982138","TXNM0821.4","Drought","13:14:00",2,"TXNM0821",113.636228991797
"144",144,284,"10/26-29","Vru42.10_10.29","Vru42","_10",11.38102853,224.9968281,384.5657333,0.128409106,101.6644667,1299.973667,50.32939012,36.63337,"68C-812148|68H-982138","Vru42.10.","Control","13:15:25",1,"Vru42",88.6310082246036
"145",145,285,"10/26-29","Vru42.10_10.29","Vru42","_10",17.98083395,264.2060471,375.316,0.305133329,101.6633333,1299.979667,58.24039254,36.12229667,"68C-812148|68H-982138","Vru42.10.","Control","13:16:58",2,"Vru42",58.9277939873949
"146",146,287,"10/26-29","Vru42.10_10.29","Vru42","_10",16.84729629,264.2608821,376.9057742,0.280335847,101.6597419,1300.024839,57.71821923,36.0639,"68C-812148|68H-982138","Vru42.10.","Control","13:18:06",3,"Vru42",60.0968319617006
"147",147,289,"10/26-29","9031.11_10.29","9031","_11",13.19721581,245.36443,382.0042903,0.176672541,101.6569677,1300,55.41662274,36.69734839,"68C-812148|68H-982138","9031.11","Control","13:19:27",1,"9031",74.6987377625366
"148",148,291,"10/26-29","9031.11_10.29","9031","_11",14.28127279,241.0870977,380.6784516,0.185848662,101.6554194,1299.984516,56.34452734,36.54406129,"68C-812148|68H-982138","9031.11","Control","13:21:13",2,"9031",76.8435598960621
"149",149,293,"10/26-29","SC2.2_10.29","SC2","_2",6.571235111,213.4317614,390.7105161,0.068203705,101.6973548,1299.983226,27.71959888,36.23686774,"68C-811897|68H-711887","SC2.2","Drought","13:22:22",1,"SC2",96.3471868720328
"150",150,294,"10/26-29","9031.5_10.29","9031","_5",20.46670066,271.9603331,372.5785,0.379896439,101.5988333,1300.014,63.92896889,34.00327333,"68C-901325|68H-581325","9031.5","Drought","13:23:23",1,"9031",53.8744209181703
"151",151,296,"10/26-29","SC2.2_10.29","SC2","_2",5.742394719,199.3750234,391.9809667,0.054072926,101.6953667,1299.997667,26.73439772,36.21664667,"68C-811897|68H-711887","SC2.2","Drought","13:24:42",2,"SC2",106.197225557944
"152",152,298,"10/26-29","9031.5_10.29","9031","_5",17.61657043,264.5045968,376.3272,0.290650702,101.5941333,1299.998667,61.68007401,34.32293,"68C-901325|68H-581325","9031.5","Drought","13:26:02",2,"9031",60.6107960819582
"153",153,304,"10/26-29","T48.7_10.29","T48","_7",8.693758089,184.4482974,388.4959667,0.074333824,101.6509333,1299.995667,49.78575251,36.99093333,"68C-812148|68H-982138","T48.7","Control","13:29:56",1,"T48",116.955614835583
"154",154,308,"10/26-29","T48.7_10.29","T48","_7",8.233896414,193.9529774,389.0134194,0.074119928,101.6447419,1299.992581,48.45157268,36.94777097,"68C-812148|68H-982138","T48.7","Control","13:31:49",2,"T48",111.088834489963
"155",155,309,"10/26-29","T52.7_10.29","T52","_7",16.09434149,270.4230722,377.6626667,0.285053439,101.6404667,1299.997667,56.38687757,36.04990667,"68C-812148|68H-982138","T52.7","Control","13:33:05",1,"T52",56.4607869544068
"156",156,313,"10/26-29","T52.7_10.29","T52","_7",12.5456606,222.4001739,383.0610323,0.140439595,101.6346129,1299.989677,50.86202713,36.39292903,"68C-812148|68H-982138","T52.7","Control","13:36:11",2,"T52",89.3313641355915
"157",157,316,"10/26-29","9031.10_10.29","9031","_10",16.75994905,235.4288527,377.3381613,0.215408689,101.6364194,1300.040968,53.26504404,35.87430968,"68C-812148|68H-982138","9031.10.","Control","13:37:55",1,"9031",77.805352828641
"158",158,317,"10/26-29","9031.10_10.29","9031","_10",18.59962619,256.6299085,374.6080645,0.294762691,101.6330323,1300.029032,55.14765558,35.49270645,"68C-812148|68H-982138","9031.10.","Control","13:39:50",2,"9031",63.1003405719349
"159",159,320,"10/26-29","9018.6_10.29","9018","_6",18.4327751,275.8264263,374.1383548,0.352879575,101.5719032,1300.009355,60.81232513,33.89355161,"68C-901325|68H-581325","9018.6","Control","13:42:15",1,"9018",52.2353131376334
"160",160,323,"10/26-29","9018.6_10.29","9018","_6",15.4000868,260.4047344,379.4313548,0.236522262,101.5683871,1299.992903,58.08050594,33.95265806,"68C-901325|68H-581325","9018.6","Control","13:44:04",2,"9018",65.1105171656104
"161",161,326,"10/26-29","SC2.5_10.29","SC2","_5",11.17466704,227.2886511,384.7094839,0.128794913,101.6152903,1299.992258,47.98334995,36.69668387,"68C-812148|68H-982138","SC2.5","Drought","13:45:38",1,"SC2",86.7632640118325
"162",162,330,"10/26-29","V60-96.5_10.29","V60-96","_5",6.38717257,236.6485586,390.8594516,0.077287856,101.6600645,1300.045161,28.41562169,35.0736,"68C-811897|68H-711887","V60-96.5","Drought","13:49:10",1,"V60-96",82.6413475617696
"163",163,331,"10/26-29","b42-34.2_10.29","b42-34","_2",14.6284229,250.1863855,380.3878387,0.203723046,101.5626129,1299.990968,57.0101347,34.36425484,"68C-901325|68H-581325","b42-34.2","Drought","13:50:33",1,"b42-34",71.8054397242814
"164",164,332,"10/26-29","SC2.5_10.29","SC2","_5",14.36119478,280.4205369,379.4632581,0.282897368,101.6122581,1300.009355,53.88068907,36.21005806,"68C-812148|68H-982138","SC2.5","Drought","13:51:00",2,"SC2",50.7646814868917
"165",165,333,"10/26-29","V60-96.5_10.29","V60-96","_5",15.71194162,242.7683543,377.7662581,0.221259472,101.6577419,1299.989355,37.39914721,34.99782581,"68C-811897|68H-711887","V60-96.5","Drought","13:51:22",2,"V60-96",71.0113853114501
"166",166,334,"10/26-29","SC2.7_10.29","SC2","_7",14.13815577,301.6440258,379.2892667,0.369623933,101.6105,1300.018333,56.07123096,35.5893,"68C-812148|68H-982138","SC2.7","Control","13:52:21",1,"SC2",38.25010911834
"167",167,335,"10/26-29","SC2.7_10.29","SC2","_7",14.54624187,298.7300334,378.8266667,0.366244993,101.6068667,1299.994333,55.93812318,35.60156333,"68C-812148|68H-982138","SC2.7","Control","13:53:55",2,"SC2",39.7172443255763
"168",168,336,"10/26-29","b42-34.2_10.29","b42-34","_2",13.3583975,268.4119052,381.7822258,0.217988031,101.5496129,1300.012258,57.56884938,34.52125806,"68C-901325|68H-581325","b42-34.2","Drought","13:54:54",2,"b42-34",61.2804172720841
"169",169,338,"10/26-29","T52.9_10.29","T52","_9",7.618322774,180.5283943,389.5053,0.065218527,101.6408667,1299.970667,27.91645509,36.04035333,"68C-811897|68H-711887","T52.9","Control","13:55:20",1,"T52",116.812248366174
"170",170,340,"10/26-29","b40-14.1_10.29","b40-14","_1",9.987838391,183.9954864,386.6619,0.0866605,101.5930333,1300.024667,45.00666585,36.79892,"68C-812148|68H-982138","b40-14.1","Drought","13:57:48",1,"b40-14",115.25248978485
"171",171,342,"10/26-29","b40-14.1_10.29","b40-14","_1",9.911894614,198.2958095,386.6474194,0.093543743,101.5864839,1299.990323,44.86048705,36.9587,"68C-812148|68H-982138","b40-14.1","Drought","13:59:11",2,"b40-14",105.959995785074
"172",172,343,"10/26-29","T52.9_10.29","T52","_9",7.741893815,179.5029952,389.4214,0.065682382,101.6360333,1299.979333,27.74641953,35.48354,"68C-811897|68H-711887","T52.9","Control","14:00:08",2,"T52",117.868651825081
"173",173,345,"10/26-29","SC2.6_10.29","SC2","_6",8.961956565,195.7261447,387.6569355,0.08416984,101.6423226,1299.967742,29.00393602,35.35366452,"68C-811897|68H-711887","SC2.6","Control","14:01:38",1,"SC2",106.474677449785
"174",174,347,"10/26-29","SC2.6_10.29","SC2","_6",8.187484612,194.6976354,388.7352667,0.07606687,101.6509333,1299.976,27.97305889,35.51871667,"68C-811897|68H-711887","SC2.6","Control","14:03:29",2,"SC2",107.635355733712
"175",175,354,"10/26-29","T48.4_10.29","T48","_4",7.698804431,175.3515339,389.7145484,0.062708988,101.5921613,1300.009032,48.82843122,37.98100968,"68C-812148|68H-982138","T48.4","Drought","14:09:25",1,"T48",122.770350416116
"176",176,356,"10/26-29","T48.4_10.29","T48","_4",17.32699654,237.8545674,376.5367097,0.228959688,101.6000323,1299.98,55.583436,36.90809032,"68C-812148|68H-982138","T48.4","Drought","14:11:15",2,"T48",75.6770621560246
"177",177,357,"10/26-29","T48.4_10.29","T48","_4",12.122134,234.1745093,383.5720968,0.146637534,101.6043548,1300.009032,52.14675488,36.67546129,"68C-812148|68H-982138","T48.4","Drought","14:12:33",3,"T48",82.6673339992201
"178",178,358,"10/26-29","TX6704.1_10.29","TX6704","_1",15.32898987,269.7130158,378.9701667,0.262995545,101.5288667,1299.992,58.31571064,35.00642333,"68C-901325|68H-581325","TX6704.1","Drought","14:12:47",1,"TX6704",58.286119903666
"179",179,360,"10/26-29","TX6704.1_10.29","TX6704","_1",16.49940406,278.5099179,377.3247333,0.315801949,101.5258667,1300.021667,59.02073386,34.33911667,"68C-901325|68H-581325","TX6704.1","Drought","14:14:40",2,"TX6704",52.2460488677985
"180",180,367,"10/26-29","TX6704.6_10.29","TX6704","_6",17.06809121,257.1584148,376.8310333,0.263862195,101.5274667,1299.991333,56.53812566,34.60097,"68C-901325|68H-581325","TX6704.6","Control","14:20:44",1,"TX6704",64.685625805546
"181",181,368,"10/26-29","Vru42.1_10.29","Vru42","_1",11.75245343,251.1031927,383.6660333,0.164486211,101.5629,1300.005333,49.66268192,36.41692333,"68C-812148|68H-982138","Vru42.1","Drought","14:21:56",1,"Vru42",71.4494750566052
"182",182,369,"10/26-29","TX6704.6_10.29","TX6704","_6",17.26650387,265.0894618,376.488,0.28921537,101.5230667,1299.99,57.00272498,34.35325333,"68C-901325|68H-581325","TX6704.6","Control","14:22:36",2,"TX6704",59.7011973118856
"183",183,385,"10/26-29","NY1.6_10.29","NY1","_6",13.85239952,241.2932532,381.2955161,0.179521674,101.528871,1299.975161,55.46688396,36.21707742,"68C-812148|68H-982138","NY1.6","Control","14:37:51",1,"NY1",77.1628250302523
"184",184,386,"10/26-29","NY1.1_10.29","NY1","_1",13.41720871,252.0783349,381.7297,0.18988629,101.486,1299.987333,52.02644315,34.57474,"68C-901325|68H-581325","NY1.1","Drought","14:38:09",1,"NY1",70.6591756045157
"185",185,387,"10/26-29","NY1.6_10.29","NY1","_6",12.57034631,245.0427664,382.8214667,0.166710339,101.5289333,1299.985667,54.63813858,36.49321,"68C-812148|68H-982138","NY1.6","Control","14:39:18",2,"NY1",75.4023198885103
"186",186,389,"10/26-29","NY1.1_10.29","NY1","_1",9.952169949,217.5772611,386.669,0.104517927,101.4824667,1299.995667,47.90851806,34.91101,"68C-901325|68H-581325","NY1.1","Drought","14:40:35",2,"NY1",95.2197410976205
"187",187,395,"10/26-29","TXNM0821.6_10.29","TXNM0821","_6",2.446916224,223.7223667,396.6818,0.025421675,101.4784667,1299.991,41.08320871,36.15643,"68C-901325|68H-581325","TXNM0821.6","Control","14:53:16",1,"TXNM0821",96.2531471274021
"188",188,396,"10/26-29","TXNM0821.6_10.29","TXNM0821","_6",1.689745674,247.6339483,397.3904194,0.020811943,101.4655161,1300.004194,39.36530548,36.0687,"68C-901325|68H-581325","TXNM0821.6","Control","14:57:23",2,"TXNM0821",81.1911542329325
"189",189,397,"10/26-29","Vru42.7_10.29","Vru42","_7",11.8453044,240.5861785,383.734129,0.151415285,101.4693226,1300.000323,46.53492983,34.99154516,"68C-901325|68H-581325","Vru42.7","Control","14:58:51",1,"Vru42",78.2305722965815
"190",190,398,"10/26-29","Vru42.7_10.29","Vru42","_7",6.286468841,292.9957478,388.9517097,0.130743994,101.4650323,1299.987419,44.63632064,35.29342903,"68C-901325|68H-581325","Vru42.7","Control","15:01:53",2,"Vru42",48.0822762764919
"191",191,399,"10/26-29","b40-14.4_10.29","b40-14","_4",7.773971397,165.1125848,389.6065,0.060146054,101.4594,1299.985333,40.21451173,35.51004,"68C-901325|68H-581325","b40-14.4","Drought","15:03:36",1,"b40-14",129.251561490634
"192",192,400,"10/26-29","b40-14.4_10.29","b40-14","_4",6.460422069,150.5928689,391.2345333,0.046375584,101.4608,1299.995667,38.74274904,35.79916333,"68C-901325|68H-581325","b40-14.4","Drought","15:05:07",2,"b40-14",139.306538306881
"193",193,403,"10/26-29","NY1.3_10.29","NY1","_3",6.926190553,240.2942354,390.2749032,0.08540757,101.4638387,1300.01,37.38672308,35.48245484,"68C-901325|68H-581325","NY1.3","Drought","15:11:01",1,"NY1",81.0957454122626
"194",194,404,"10/26-29","NY1.3_10.29","NY1","_3",7.154983566,239.9794564,389.8863333,0.088969462,101.4605,1299.971333,35.93388596,35.86151333,"68C-901325|68H-581325","NY1.3","Drought","15:13:00",2,"NY1",80.4206680040394
"195",195,411,"10/26-29","9018.2_10.29","9018","_2",6.528469771,232.7454238,390.1007,0.078643802,101.446,1299.982,27.73428292,36.79493667,"68C-901325|68H-581325","9018.2","Drought","15:27:33",1,"9018",83.0131504959539
"196",196,412,"10/26-29","9018.2_10.29","9018","_2",4.534106582,233.510416,393.3017667,0.053967909,101.4432667,1300.035667,24.71730044,36.94366,"68C-901325|68H-581325","9018.2","Drought","15:29:36",2,"9018",84.0148648708995
"197",197,417,"10/26-29","Vru42.4_10.29","Vru42","_4",4.924733164,217.4060152,392.8247097,0.05242812,101.4343871,1299.987419,21.12823885,36.45126129,"68C-901325|68H-581325","Vru42.4","Drought","15:41:44",1,"Vru42",93.9330489821111
"198",198,418,"10/26-29","Vru42.4_10.29","Vru42","_4",6.876466708,239.7235397,389.7814667,0.087899437,101.4373667,1300.012333,24.42236322,36.15414333,"68C-901325|68H-581325","Vru42.4","Drought","15:44:12",2,"Vru42",78.2310665766835
"199",199,419,"10/26-29","V60-96.10_10.29","V60-96","_10",7.800705983,263.1894914,388.0385,0.125046043,101.4321667,1299.984333,27.61016985,36.23198667,"68C-901325|68H-581325","V60-96.10.","Control","15:46:06",1,"V60-96",62.3826695819555
"200",200,420,"10/26-29","V60-96.10_10.29","V60-96","_10",8.807636228,274.9393388,386.6047097,0.158754664,101.4328387,1300.012903,29.38973889,34.97114839,"68C-901325|68H-581325","V60-96.10.","Control","15:48:10",2,"V60-96",55.4795431269975
"201",201,421,"10/26-29","9018.7_10.29","9018","_7",4.699624474,202.2322793,393.2939,0.045126563,101.4293667,1299.970667,22.29625912,36.51682667,"68C-901325|68H-581325","9018.7","Control","15:50:24",1,"9018",104.143195527654
"202",202,422,"10/26-29","9018.7_10.29","9018","_7",4.970039177,208.2712396,392.8330333,0.049486488,101.4250333,1299.986667,22.81704411,36.07878333,"68C-901325|68H-581325","9018.7","Control","15:52:19",2,"9018",100.432246818566
"203",203,425,"11/12-13","9018.6_11.12","9018","_6",19.17576761,246.0652743,374.8108333,0.267629155,101.823,1399.981333,65.00369799,34.02082667,"68C-811897|68H-711887","9018.6","Control","11:50:15",3,"9018",71.6505180835025
"204",204,426,"11/12-13","Vru42.5_11.12","Vru42","_5",8.943378807,228.5441692,387.878871,0.098106975,101.6596452,1400.035806,56.93178306,32.93880645,"68C-901325|68H-581325","Vru42.5","Drought","11:55:28",2,"Vru42",91.1594594268145
"205",205,427,"11/12-13","9018.6_11.12","9018","_6",23.09951972,245.2075838,369.6336774,0.337649131,101.8087419,1399.986129,64.82252556,34.51669032,"68C-811897|68H-711887","9018.6","Control","11:55:54",4,"9018",68.4127918575926
"206",206,428,"11/12-13","Vru42.5_11.12","Vru42","_5",6.993017398,182.94877,391.0600323,0.056890746,101.6462581,1399.997097,60.38315741,33.19772903,"68C-901325|68H-581325","Vru42.5","Drought","11:57:51",3,"Vru42",122.920121279478
"207",207,429,"11/12-13","9031.7_11.12","9031","_7",13.65324426,255.2315986,382.1249667,0.19172504,101.6490333,1400.016667,63.66193556,33.30994,"68C-901325|68H-581325","9031.7","Control","12:01:09",1,"9031",71.2126296074837
"208",208,431,"11/12-13","9031.7_11.12","9031","_7",14.56252112,260.5243628,380.5865333,0.21968539,101.6549333,1399.997333,63.52221651,34.15721333,"68C-901325|68H-581325","9031.7","Control","12:04:16",2,"9031",66.2880727753448
"209",209,434,"11/12-13","NY1.5_11.12","NY1","_5",8.14629078,105.0345842,389.6114839,0.047827881,101.664,1399.992903,55.6438671,34.63297097,"68C-901325|68H-581325","NY1.5","Drought","12:06:25",1,"NY1",170.325145285027
"210",210,435,"11/12-13","9031.5_11.12","9031","_5",10.76526653,224.2011315,385.6013871,0.118441289,101.7891613,1399.987097,55.17456669,36.38028065,"68C-811897|68H-711887","9031.5","Drought","12:08:02",1,"9031",90.8911632158951
"211",211,436,"11/12-13","NY1.5_11.12","NY1","_5",5.43222618,9.995583342,393.1598667,0.023324275,101.6733333,1400.007333,53.35765396,35.42529333,"68C-901325|68H-581325","NY1.5","Drought","12:09:01",2,"NY1",232.900108577866
"212",212,437,"11/12-13","9031.5_11.12","9031","_5",8.057043282,199.1932573,389.3228333,0.073945712,101.7995333,1400.008667,52.53608566,36.66205333,"68C-811897|68H-711887","9031.5","Drought","12:12:01",2,"9031",108.958897873618
"213",213,446,"11/12-13","NY1.1_11.12","NY1","_1",9.158828756,247.6774185,387.8504516,0.114235413,101.7926129,1299.980968,64.01624168,33.92104516,"68C-901325|68H-581325","NY1.1","Drought","12:18:59",1,"NY1",80.1750395562539
"214",214,452,"11/12-13","b42-34.9_11.12","b42-34","_9",9.78162635,212.5233648,386.9187857,0.099120051,101.6921429,1399.990714,55.74245285,37.01209286,"68C-901325|68H-581325","b42-34.9","Control","12:24:33",1,"b42-34",98.6846379851035
"215",215,453,"11/12-13","NY1.1_11.12","NY1","_1",9.312215329,242.1562537,387.7956333,0.111743835,101.7863667,1299.994333,64.68473559,34.40210667,"68C-901325|68H-581325","NY1.1","Drought","12:26:07",2,"NY1",83.3353833703667
"216",216,454,"11/12-13","b42-34.9_11.12","b42-34","_9",14.40182918,241.3430428,380.684871,0.187150164,101.6982258,1399.993226,58.52056622,36.51265806,"68C-901325|68H-581325","b42-34.9","Control","12:26:29",2,"b42-34",76.9533345426296
"217",217,457,"11/12-13","TXNM0821.3_11.12","TXNM0821","_3",7.266293922,219.8284137,390.1999333,0.076009092,101.7031,1399.996667,53.18516845,37.68193333,"68C-901325|68H-581325","TXNM0821.3","Drought","12:29:01",1,"TXNM0821",95.5976940495487
"218",218,460,"11/12-13","TXNM0821.3_11.12","TXNM0821","_3",2.288329012,173.6469898,397.5326129,0.017724454,101.712,1400.00129,49.47874611,38.39032258,"68C-901325|68H-581325","TXNM0821.3","Drought","12:32:35",2,"TXNM0821",129.105754795042
"219",219,463,"11/12-13","9035.7_11.12","9035","_7",5.445437123,298.4843724,391.6444194,0.116572708,101.7117419,1399.967742,54.82965865,37.84847097,"68C-901325|68H-581325","9035.7","Control","12:35:23",1,"9035",46.7127959573522
"220",220,466,"11/12-13","9035.7_11.12","9035","_7",14.05790206,264.6103912,380.6232581,0.226715183,101.7127419,1399.977742,58.81836563,37.16689355,"68C-901325|68H-581325","9035.7","Control","12:37:50",2,"9035",62.0068840294653
"221",221,476,"11/12-13","V60-96.7_11.12","V60-96","_7",12.84436098,226.3810306,382.7104667,0.147690561,101.7016,1399.969333,55.98609286,37.50374333,"68C-901325|68H-581325","V60-96.7","Control","12:50:09",1,"V60-96",86.9680560018998
"222",222,479,"11/12-13","V60-96.7_11.12","V60-96","_7",13.50715684,228.5123678,381.8017,0.15893295,101.7037667,1400.002333,56.4674503,37.57289,"68C-901325|68H-581325","V60-96.7","Control","12:52:07",2,"V60-96",84.986510600854
"223",223,483,"11/12-13","b40-14.6_11.12","b40-14","_6",5.843514731,156.9692326,392.2900968,0.042786254,101.7082903,1400.022258,51.29575101,38.38393226,"68C-901325|68H-581325","b40-14.6","Control","12:55:11",1,"b40-14",136.574581429821
"224",224,484,"11/12-13","NY1.6_11.12","NY1","_6",6.0259245,171.5969698,392.1102258,0.046982466,101.7813226,1399.993871,57.87552227,38.64490323,"68C-811897|68H-711887","NY1.6","Control","12:57:20",1,"NY1",128.259008371336
"225",225,485,"11/12-13","b40-14.6_11.12","b40-14","_6",1.681971046,112.789206,397.8344194,0.009980829,101.6969677,1400.001613,49.46566838,38.46463226,"68C-901325|68H-581325","b40-14.6","Control","12:59:01",2,"b40-14",168.520174626777
