"","X","Date","Code_Date","Genotype","rep","A","Ci","E","CO2_s","gsw_6800","Pa","Qin","RHcham","Tleaf","Fo","Fm","Fv.Fm","Adark","Fs","Fm.","X6800_licor_id","ID","Treatment","Time","Rep","species_geno"
"77",224,"10/26-29","Vru42.7_10.28","Vru42","_7",1.25764082762333e-05,270.750800723864,0.00775540948151868,381.353064516129,0.226448436872832,101.604,1299.98903225806,35.2558614749564,34.7923709677419,715.476923076923,3262.08,0.780668492778558,-0.577747479816223,1152.4428,1464.33,"68C-812148|68H-982138","Vru42.7","Control","15:36:04",1,"Vru42"
"78",226,"10/26-29","Vru42.7_10.28","Vru42","_7",1.19705498911778e-05,278.813826259868,0.0076284798841709,382.1468,0.232764514901869,101.602466666667,1299.99333333333,35.1146497281525,34.2537166666667,715.476923076923,3262.08,0.780668492778558,-0.577747479816223,1092.064,1389.82,"68C-812148|68H-982138","Vru42.7","Control","15:37:23",2,"Vru42"
"79",231,"10/26-29","TXNM0821.6_10.28","TXNM0821","_6",8.02567332614893e-06,225.757861856508,0.00367008948168391,388.666096774194,0.0912151279119471,101.582258064516,1299.97806451613,27.2076421559242,34.8465838709677,715.476923076923,3262.08,0.780668492778558,-0.577747479816223,1299.89538461538,1533.47,"68C-812148|68H-982138","TXNM0821.6","Control","15:43:51",1,"TXNM0821"
"80",233,"10/26-29","TXNM0821.6_10.28","TXNM0821","_6",9.25436965689104e-06,249.36762488895,0.00501993414637675,386.567032258065,0.129163296005981,101.585677419355,1299.98741935484,29.8394196451375,35.001735483871,715.476923076923,3262.08,0.780668492778558,-0.577747479816223,1397.24769230769,1675.02,"68C-812148|68H-982138","TXNM0821.6","Control","15:45:25",2,"TXNM0821"
"81",234,"10/26-29","NY1.7_10.29","NY1","_7",1.02970672110655e-05,205.020170844756,0.00223752279509352,386.4855,0.0981462902263178,101.8401,1400.011,55.7323736589449,33.0983766666667,715.476923076923,3262.08,0.780668492778558,-0.577747479816223,834.1775,1014.61,"68C-811897|68H-711887","NY1.7","Control","11:36:29",1,"NY1"
"82",235,"10/26-29","NY1.7_10.29","NY1","_7",5.10100809597705e-06,185.534899590072,0.00109731566750252,393.122,0.0420455285231246,101.840419354839,1400.00935483871,51.7815251094663,33.8074580645161,715.476923076923,3262.08,0.780668492778558,-0.577747479816223,869.41152,1014.41,"68C-811897|68H-711887","NY1.7","Control","11:39:42",2,"NY1"
"83",242,"10/26-29","T48.5_10.29","T48","_5",1.72934325220811e-05,202.346284599122,0.00646965564947237,376.29235483871,0.181412730983671,101.808,1299.98451612903,32.6912540943438,34.560564516129,715.476923076923,3262.08,0.780668492778558,-0.577747479816223,1123.736,1681.64,"68C-811897|68H-711887","T48.5","Drought","12:07:56",1,"T48"
"84",243,"10/26-29","T48.5_10.29","T48","_5",1.35636882447122e-05,193.934543468277,0.00520253738558643,381.317387096774,0.13129932605038,101.806483870968,1300.01,30.0136818161663,35.3080516129032,715.476923076923,3262.08,0.780668492778558,-0.577747479816223,1040.0608,1427.8,"68C-811897|68H-711887","T48.5","Drought","12:10:48",2,"T48"
"85",248,"10/26-29","b40-14.10_10.29","b40-14","_10",1.43264313115391e-05,217.40957964412,0.00265560733426876,381.592666666667,0.150934380540075,101.656466666667,1300.00533333333,61.5545942632369,30.9961233333333,715.476923076923,3262.08,0.780668492778558,-0.577747479816223,806.323192307692,59.58,"68C-901325|68H-581325","b40-14.10.","Control","12:30:50",2,"b40-14"
"86",249,"10/26-29","b40-14.8_10.29","b40-14","_8",4.81745503240629e-06,190.914721359612,0.00182587654601746,393.352483870968,0.0425804715390691,101.771483870968,1299.99838709677,26.8186017680785,35.4769451612903,715.476923076923,3262.08,0.780668492778558,-0.577747479816223,976.4702,1124.95,"68C-811897|68H-711887","b40-14.8","Control","12:31:35",1,"b40-14"
"87",250,"10/26-29","b40-14.10_10.29","b40-14","_10",1.24589108452989e-05,198.332333705219,0.00256850599344219,383.836193548387,0.116029330533254,101.739129032258,1299.98451612903,56.1298304197291,33.5466774193548,715.476923076923,3262.08,0.780668492778558,-0.577747479816223,673.74364,954.53,"68C-812148|68H-982138","b40-14.10.","Control","12:35:33",4,"b40-14"
"88",251,"10/26-29","9018.10_10.29","9018","_10",8.99751644661635e-06,214.848279164709,0.00229658058547425,388.1483,0.0907660232966354,101.724866666667,1299.99333333333,52.3000993071294,34.2032633333333,715.476923076923,3262.08,0.780668492778558,-0.577747479816223,666.693615384615,849.37,"68C-812148|68H-982138","9018.10.","Control","12:42:28",1,"9018"
"89",252,"10/26-29","9018.5_10.29","9018","_5",7.50863556045872e-06,239.902709612208,0.00232929829320846,389.9356,0.0891554971439868,101.7182,1299.892,51.6018246486923,34.48006,715.476923076923,3262.08,0.780668492778558,-0.577747479816223,722.468653846154,850,"68C-812148|68H-982138","9018.5","Drought","12:42:52",1,"9018"
"90",253,"10/26-29","9018.5_10.29","9018","_5",8.38652371086069e-06,206.539220054053,0.00228054069421471,388.868333333333,0.0805815897389619,101.714033333333,1299.96533333333,49.9690478989877,35.1570566666667,715.476923076923,3262.08,0.780668492778558,-0.577747479816223,906.590384615385,1134.17,"68C-812148|68H-982138","9018.5","Drought","12:44:43",2,"9018"
"91",254,"10/26-29","b40-14.8_10.29","b40-14","_8",2.3037530823076e-06,210.920651005024,0.00102244416810204,396.433870967742,0.0226290934165416,101.754580645161,1300,24.0574334923819,35.6545161290323,715.476923076923,3262.08,0.780668492778558,-0.577747479816223,839.35212,972.78,"68C-811897|68H-711887","b40-14.8","Control","12:45:30",2,"b40-14"
"92",255,"10/26-29","b40-14.10_10.29","b40-14","_10",9.21708567252679e-06,147.161712896263,0.00197119569567222,388.021064516129,0.0654120461741224,101.719322580645,1300.01903225806,48.7102503795233,35.5875161290323,715.476923076923,3262.08,0.780668492778558,-0.577747479816223,723.73808,998.19,"68C-812148|68H-982138","b40-14.10.","Control","12:46:01",5,"b40-14"
"93",256,"10/26-29","b40-14.10_10.29","b40-14","_10",9.34480055741853e-06,115.773874802741,0.00123786492238948,388.189566666667,0.0572391142200408,101.638533333333,1299.95366666667,61.3164379568062,34.1671766666667,715.476923076923,3262.08,0.780668492778558,-0.577747479816223,583.25156,0.65,"68C-901325|68H-581325","b40-14.10.","Control","12:46:36",1,"b40-14"
"94",258,"10/26-29","V60-96.8_10.29","V60-96","_8",1.25187653063295e-05,219.774530756374,0.00281483680837694,385.367366666667,0.131926164749383,101.636233333333,1300.008,61.9209281515714,34.7216766666667,715.476923076923,3262.08,0.780668492778558,-0.577747479816223,660.605153846154,1.9,"68C-901325|68H-581325","V60-96.8","Control","12:49:03",1,"V60-96"
"95",259,"10/26-29","b40-14.8_10.29","b40-14","_8",4.32195446659819e-06,150.281412483965,0.00138440472134298,394.128866666667,0.0309845505735414,101.752233333333,1299.98233333333,24.1522003189307,35.5647133333333,715.476923076923,3262.08,0.780668492778558,-0.577747479816223,891.227846153846,1035.58,"68C-811897|68H-711887","b40-14.8","Control","12:49:44",3,"b40-14"
"96",261,"10/26-29","V60-96.8_10.29","V60-96","_8",1.0805669455191e-05,187.370580104223,0.00220630126669842,385.518466666667,0.0937467310600074,101.6353,1299.98633333333,59.3569578022755,35.2591933333333,715.476923076923,3262.08,0.780668492778558,-0.577747479816223,640.86668,0.99,"68C-901325|68H-581325","V60-96.8","Control","12:51:13",2,"V60-96"
"97",264,"10/26-29","TXNM0821.10_10.29","TXNM0821","_10",6.87825192830194e-06,106.445478975217,0.00111663314661128,390.339903225806,0.0405914002544606,101.633451612903,1299.99387096774,56.3536438650134,36.2401064516129,715.476923076923,3262.08,0.780668492778558,-0.577747479816223,660.26104,35.83,"68C-901325|68H-581325","TXNM0821.10.","Control","12:55:54",1,"TXNM0821"
"98",265,"10/26-29","TXNM0821.10_10.29","TXNM0821","_10",6.25886784434498e-06,198.061237468321,0.00156350157010462,390.320633333333,0.0564216269929462,101.6429,1299.967,56.1030294202652,36.42462,715.476923076923,3262.08,0.780668492778558,-0.577747479816223,596.98512,3.2,"68C-901325|68H-581325","TXNM0821.10.","Control","13:00:43",2,"TXNM0821"
"99",268,"10/26-29","T52.3_10.29","T52","_3",9.92731654376688e-06,235.024859643368,0.00385477424385975,386.306419354839,0.119924494741404,101.691612903226,1299.98580645161,48.09502472686,37.2325096774194,715.476923076923,3262.08,0.780668492778558,-0.577747479816223,690.75252,233.84,"68C-812148|68H-982138","T52.3","Drought","13:04:15",1,"T52"
"100",271,"10/26-29","T52.3_10.29","T52","_3",6.80787824616233e-06,209.539138864775,0.00229562574906216,390.735322580645,0.0669105056334955,101.692580645161,1300.00483870968,46.381491028543,37.2233290322581,715.476923076923,3262.08,0.780668492778558,-0.577747479816223,861.39416,1130.38,"68C-812148|68H-982138","T52.3","Drought","13:06:10",2,"T52"
"101",274,"10/26-29","T52.3_10.29","T52","_3",1.12046973994509e-05,227.428279377384,0.00404727161204008,384.689903225806,0.129226050678787,101.692032258065,1300.00709677419,49.2005939040037,37.0512967741935,715.476923076923,3262.08,0.780668492778558,-0.577747479816223,760.13952,1048.23,"68C-812148|68H-982138","T52.3","Drought","13:07:33",3,"T52"
"102",277,"10/26-29","T52.3_10.29","T52","_3",1.0275130673873e-05,222.271457414026,0.00349062507895547,386.077903225806,0.112738711903234,101.686612903226,1299.99387096774,48.8355971978788,36.6628387096774,715.476923076923,3262.08,0.780668492778558,-0.577747479816223,661.7666,909.78,"68C-812148|68H-982138","T52.3","Drought","13:09:53",4,"T52"
"103",278,"10/26-29","V60-96.3_10.29","V60-96","_3",1.04139082645195e-05,256.900731948958,0.00339508188072708,385.909866666667,0.146033558018366,101.6247,1300.01433333333,58.1693615416113,35.2606366666667,715.476923076923,3262.08,0.780668492778558,-0.577747479816223,735.349653846154,0.72,"68C-901325|68H-581325","V60-96.3","Drought","13:11:16",1,"V60-96"
"104",279,"10/26-29","TXNM0821.4_10.29","TXNM0821","_4",7.76286982773221e-06,182.840424340722,0.00224917549407257,389.643096774194,0.0657278815918833,101.673516129032,1300.00258064516,45.8536069731292,37.0270580645161,715.476923076923,3262.08,0.780668492778558,-0.577747479816223,837.22084,1.91,"68C-812148|68H-982138","TXNM0821.4","Drought","13:12:40",1,"TXNM0821"
"105",280,"10/26-29","V60-96.3_10.29","V60-96","_3",8.01481514167778e-06,235.634474773298,0.00230600203288866,389.306709677419,0.0922994830091714,101.620548387097,1299.98290322581,55.5828912746278,35.2599935483871,715.476923076923,3262.08,0.780668492778558,-0.577747479816223,569.57444,0.81,"68C-901325|68H-581325","V60-96.3","Drought","13:13:05",2,"V60-96"
"106",281,"10/26-29","TXNM0821.4_10.29","TXNM0821","_4",5.80338085135669e-06,192.542030657464,0.00177084267555508,392.205903225806,0.051069812022195,101.671580645161,1300.01032258065,45.311010807298,36.9555032258065,715.476923076923,3262.08,0.780668492778558,-0.577747479816223,640.50996,1384.6,"68C-812148|68H-982138","TXNM0821.4","Drought","13:14:00",2,"TXNM0821"
"107",284,"10/26-29","Vru42.10_10.29","Vru42","_10",1.13810285300673e-05,224.996828116375,0.00382777517861679,384.565733333333,0.128409105834768,101.664466666667,1299.97366666667,50.3293901208407,36.63337,715.476923076923,3262.08,0.780668492778558,-0.577747479816223,734.33396,1002.74,"68C-812148|68H-982138","Vru42.10.","Control","13:15:25",1,"Vru42"
"108",285,"10/26-29","Vru42.10_10.29","Vru42","_10",1.79808339478608e-05,264.206047139072,0.00694719818168104,375.316,0.305133329252409,101.663333333333,1299.97966666667,58.2403925407409,36.1222966666667,715.476923076923,3262.08,0.780668492778558,-0.577747479816223,766.62504,1186.6,"68C-812148|68H-982138","Vru42.10.","Control","13:16:58",2,"Vru42"
"109",287,"10/26-29","Vru42.10_10.29","Vru42","_10",1.68472962852539e-05,264.260882119161,0.00636602857621477,376.905774193548,0.280335846675619,101.659741935484,1300.02483870968,57.7182192343668,36.0639,715.476923076923,3262.08,0.780668492778558,-0.577747479816223,776.039807692308,1203.24,"68C-812148|68H-982138","Vru42.10.","Control","13:18:06",3,"Vru42"
"110",304,"10/26-29","T48.7_10.29","T48","_7",8.69375808851454e-06,184.448297380631,0.00235328609399523,388.495966666667,0.0743338242695315,101.650933333333,1299.99566666667,49.7857525053041,36.9909333333333,715.476923076923,3262.08,0.780668492778558,-0.577747479816223,1135.4876,1573.66,"68C-812148|68H-982138","T48.7","Control","13:29:56",1,"T48"
"111",308,"10/26-29","T48.7_10.29","T48","_7",8.23389641403022e-06,193.952977367361,0.00238747997850642,389.013419354839,0.0741199275109334,101.644741935484,1299.99258064516,48.4515726801271,36.9477709677419,715.476923076923,3262.08,0.780668492778558,-0.577747479816223,702.457307692308,965.51,"68C-812148|68H-982138","T48.7","Control","13:31:49",2,"T48"
"112",309,"10/26-29","T52.7_10.29","T52","_7",1.60943414937638e-05,270.423072221213,0.00671733858383132,377.662666666667,0.285053439422787,101.640466666667,1299.99766666667,56.3868775733567,36.0499066666667,715.476923076923,3262.08,0.780668492778558,-0.577747479816223,845.5125,1242.38,"68C-812148|68H-982138","T52.7","Control","13:33:05",1,"T52"
"113",313,"10/26-29","T52.7_10.29","T52","_7",1.25456605996032e-05,222.400173850752,0.00411394145940676,383.061032258064,0.1404395949695,101.634612903226,1299.98967741935,50.8620271286728,36.3929290322581,715.476923076923,3262.08,0.780668492778558,-0.577747479816223,861.69908,1206.46,"68C-812148|68H-982138","T52.7","Control","13:36:11",2,"T52"
"114",320,"10/26-29","9018.6_10.29","9018","_6",1.84327751012788e-05,275.826426338862,0.006430845296856,374.13835483871,0.352879575315503,101.571903225806,1300.00935483871,60.8123251317513,33.8935516129032,715.476923076923,3262.08,0.780668492778558,-0.577747479816223,935.57296,20.53,"68C-901325|68H-581325","9018.6","Control","13:42:15",1,"9018"
"115",323,"10/26-29","9018.6_10.29","9018","_6",1.54000868022549e-05,260.404734430545,0.00485096734716375,379.43135483871,0.236522262399741,101.568387096774,1299.99290322581,58.0805059447114,33.9526580645161,715.476923076923,3262.08,0.780668492778558,-0.577747479816223,1160.5924,393.9,"68C-901325|68H-581325","9018.6","Control","13:44:04",2,"9018"
"116",330,"10/26-29","V60-96.5_10.29","V60-96","_5",6.38717256958583e-06,236.648558640311,0.00309348157447568,390.859451612903,0.0772878557334012,101.660064516129,1300.04516129032,28.4156216924704,35.0736,715.476923076923,3262.08,0.780668492778558,-0.577747479816223,943.1006,1149.39,"68C-811897|68H-711887","V60-96.5","Drought","13:49:10",1,"V60-96"
"117",331,"10/26-29","b42-34.2_10.29","b42-34","_2",1.46284229038267e-05,250.186385546253,0.00451961594332191,380.387838709677,0.203723046045304,101.562612903226,1299.99096774194,57.0101346952012,34.3642548387097,715.476923076923,3262.08,0.780668492778558,-0.577747479816223,951.026884615385,0.99,"68C-901325|68H-581325","b42-34.2","Drought","13:50:33",1,"b42-34"
"118",333,"10/26-29","V60-96.5_10.29","V60-96","_5",1.57119416214099e-05,242.768354285357,0.00746721941991082,377.766258064516,0.221259472154977,101.657741935484,1299.98935483871,37.3991472104671,34.9978258064516,715.476923076923,3262.08,0.780668492778558,-0.577747479816223,957.05344,1331.7,"68C-811897|68H-711887","V60-96.5","Drought","13:51:22",2,"V60-96"
"119",336,"10/26-29","b42-34.2_10.29","b42-34","_2",1.33583975037749e-05,268.411905225477,0.00481480087934097,381.782225806452,0.217988031370474,101.549612903226,1300.01225806452,57.5688493820108,34.5212580645161,715.476923076923,3262.08,0.780668492778558,-0.577747479816223,779.752884615385,1519.81,"68C-901325|68H-581325","b42-34.2","Drought","13:54:54",2,"b42-34"
"120",338,"10/26-29","T52.9_10.29","T52","_9",7.61832277381091e-06,180.528394343767,0.00284741256903539,389.5053,0.0652185270753679,101.640866666667,1299.97066666667,27.9164550927352,36.0403533333333,715.476923076923,3262.08,0.780668492778558,-0.577747479816223,995.70796,1240.33,"68C-811897|68H-711887","T52.9","Control","13:55:20",1,"T52"
"121",340,"10/26-29","b40-14.1_10.29","b40-14","_1",9.98783839051154e-06,183.995486431761,0.0029383435798386,386.6619,0.0866604996829163,101.593033333333,1300.02466666667,45.006665849843,36.79892,715.476923076923,3262.08,0.780668492778558,-0.577747479816223,756.383576923077,1.65,"68C-812148|68H-982138","b40-14.1","Drought","13:57:48",1,"b40-14"
"122",342,"10/26-29","b40-14.1_10.29","b40-14","_1",9.91189461382504e-06,198.295809497747,0.00320375397596723,386.647419354839,0.093543743261422,101.586483870968,1299.99032258065,44.8604870548192,36.9587,715.476923076923,3262.08,0.780668492778558,-0.577747479816223,806.725576923077,1099.09,"68C-812148|68H-982138","b40-14.1","Drought","13:59:11",2,"b40-14"
"123",343,"10/26-29","T52.9_10.29","T52","_9",7.74189381462765e-06,179.502995216717,0.00276166075830434,389.4214,0.0656823816794,101.636033333333,1299.97933333333,27.7464195275566,35.48354,715.476923076923,3262.08,0.780668492778558,-0.577747479816223,988.238,1246.58,"68C-811897|68H-711887","T52.9","Control","14:00:08",2,"T52"
"124",354,"10/26-29","T48.4_10.29","T48","_4",7.69880443134385e-06,175.35153391917,0.00219065736843894,389.714548387097,0.0627089875146431,101.592161290323,1300.00903225806,48.8284312183376,37.9810096774194,715.476923076923,3262.08,0.780668492778558,-0.577747479816223,698.181972,6.07,"68C-812148|68H-982138","T48.4","Drought","14:09:25",1,"T48"
"125",356,"10/26-29","T48.4_10.29","T48","_4",1.7326996539838e-05,237.854567352536,0.0059103795547411,376.536709677419,0.228959688408529,101.600032258065,1299.98,55.5834360030777,36.9080903225806,715.476923076923,3262.08,0.780668492778558,-0.577747479816223,1012.1444,5.13,"68C-812148|68H-982138","T48.4","Drought","14:11:15",2,"T48"
"126",357,"10/26-29","T48.4_10.29","T48","_4",1.21221339952446e-05,234.174509280446,0.00406288736803937,383.572096774194,0.146637534081357,101.60435483871,1300.00903225806,52.1467548833978,36.6754612903226,715.476923076923,3262.08,0.780668492778558,-0.577747479816223,887.562565384615,2.91,"68C-812148|68H-982138","T48.4","Drought","14:12:33",3,"T48"
"127",368,"10/26-29","Vru42.1_10.29","Vru42","_1",1.17524534346812e-05,251.103192650591,0.00480467695911671,383.666033333333,0.16448621096458,101.5629,1300.00533333333,49.6626819196642,36.4169233333333,715.476923076923,3262.08,0.780668492778558,-0.577747479816223,680.47288,919.95,"68C-812148|68H-982138","Vru42.1","Drought","14:21:56",1,"Vru42"
"128",385,"10/26-29","NY1.6_10.29","NY1","_6",1.38523995226533e-05,241.293253185298,0.00454900069540321,381.295516129032,0.17952167409972,101.528870967742,1299.97516129032,55.466883962123,36.2170774193548,715.476923076923,3262.08,0.780668492778558,-0.577747479816223,735.93352,268.19,"68C-812148|68H-982138","NY1.6","Control","14:37:51",1,"NY1"
"129",386,"10/26-29","NY1.1_10.29","NY1","_1",1.34172087077397e-05,252.078334900606,0.00477951233128571,381.7297,0.189886290175765,101.486,1299.98733333333,52.0264431491273,34.57474,715.476923076923,3262.08,0.780668492778558,-0.577747479816223,708.847038461539,1008.32,"68C-901325|68H-581325","NY1.1","Drought","14:38:09",1,"NY1"
"130",387,"10/26-29","NY1.6_10.29","NY1","_6",1.25703463146554e-05,245.042766423307,0.00449497057581007,382.821466666667,0.166710339114847,101.528933333333,1299.98566666667,54.6381385783285,36.49321,715.476923076923,3262.08,0.780668492778558,-0.577747479816223,756.15868,1010.82,"68C-812148|68H-982138","NY1.6","Control","14:39:18",2,"NY1"
"131",389,"10/26-29","NY1.1_10.29","NY1","_1",9.95216994858531e-06,217.577261085528,0.00301543588595242,386.669,0.104517926730453,101.482466666667,1299.99566666667,47.9085180568242,34.91101,715.476923076923,3262.08,0.780668492778558,-0.577747479816223,691.8774,1.08,"68C-901325|68H-581325","NY1.1","Drought","14:40:35",2,"NY1"
"132",395,"10/26-29","TXNM0821.6_10.29","TXNM0821","_6",2.44691622400995e-06,223.722366730886,0.000934759073984611,396.6818,0.0254216753940349,101.478466666667,1299.991,41.0832087116254,36.15643,715.476923076923,3262.08,0.780668492778558,-0.577747479816223,654.115076923077,36.9,"68C-901325|68H-581325","TXNM0821.6","Control","14:53:16",1,"TXNM0821"
"133",396,"10/26-29","TXNM0821.6_10.29","TXNM0821","_6",1.68974567391399e-06,247.633948294868,0.000780464259145972,397.390419354839,0.0208119427404661,101.465516129032,1300.00419354839,39.3653054798868,36.0687,715.476923076923,3262.08,0.780668492778558,-0.577747479816223,622.32296,353.84,"68C-901325|68H-581325","TXNM0821.6","Control","14:57:23",2,"TXNM0821"
"134",397,"10/26-29","Vru42.7_10.29","Vru42","_7",1.18453044046164e-05,240.586178472582,0.0044198413570248,383.734129032258,0.151415285071743,101.469322580645,1300.00032258064,46.5349298306934,34.9915451612903,715.476923076923,3262.08,0.780668492778558,-0.577747479816223,980.125115384615,303.43,"68C-901325|68H-581325","Vru42.7","Control","14:58:51",1,"Vru42"
"135",398,"10/26-29","Vru42.7_10.29","Vru42","_7",6.28646884081526e-06,292.995747785325,0.00408563927667157,388.951709677419,0.130743993934042,101.465032258065,1299.98741935484,44.636320638209,35.2934290322581,715.476923076923,3262.08,0.780668492778558,-0.577747479816223,708.34772,1301.07,"68C-901325|68H-581325","Vru42.7","Control","15:01:53",2,"Vru42"
"136",399,"10/26-29","b40-14.4_10.29","b40-14","_4",7.77397139695521e-06,165.112584838476,0.00210570472449727,389.6065,0.060146054205161,101.4594,1299.98533333333,40.2145117290584,35.51004,715.476923076923,3262.08,0.780668492778558,-0.577747479816223,761.071307692308,0.44,"68C-901325|68H-581325","b40-14.4","Drought","15:03:36",1,"b40-14"
"137",400,"10/26-29","b40-14.4_10.29","b40-14","_4",6.46042206908771e-06,150.592868941507,0.00170855873786938,391.234533333333,0.0463755842984067,101.4608,1299.99566666667,38.7427490364205,35.7991633333333,715.476923076923,3262.08,0.780668492778558,-0.577747479816223,939.784153846154,539.21,"68C-901325|68H-581325","b40-14.4","Drought","15:05:07",2,"b40-14"
"138",403,"10/26-29","NY1.3_10.29","NY1","_3",6.92619055284445e-06,240.294235385654,0.00308055245060987,390.274903225806,0.085407570389911,101.463838709677,1300.01,37.3867230769072,35.4824548387097,715.476923076923,3262.08,0.780668492778558,-0.577747479816223,603.404153846154,0.78,"68C-901325|68H-581325","NY1.3","Drought","15:11:01",1,"NY1"
"139",404,"10/26-29","NY1.3_10.29","NY1","_3",7.15498356579246e-06,239.979456447331,0.00337598771043212,389.886333333333,0.0889694618471011,101.4605,1299.97133333333,35.9338859600148,35.8615133333333,715.476923076923,3262.08,0.780668492778558,-0.577747479816223,669.781961538462,0.24,"68C-901325|68H-581325","NY1.3","Drought","15:13:00",2,"NY1"
"140",411,"10/26-29","9018.2_10.29","9018","_2",6.5284697714908e-06,232.745423786103,0.003562031906842,390.1007,0.0786438015759584,101.446,1299.982,27.734282924297,36.7949366666667,715.476923076923,3262.08,0.780668492778558,-0.577747479816223,618.175730769231,4.64,"68C-901325|68H-581325","9018.2","Drought","15:27:33",1,"9018"
"141",412,"10/26-29","9018.2_10.29","9018","_2",4.53410658200689e-06,233.510415979881,0.00258211823133535,393.301766666667,0.0539679094260303,101.443266666667,1300.03566666667,24.7173004372941,36.94366,715.476923076923,3262.08,0.780668492778558,-0.577747479816223,753.542269230769,0.29,"68C-901325|68H-581325","9018.2","Drought","15:29:36",2,"9018"
"142",417,"10/26-29","Vru42.4_10.29","Vru42","_4",4.92473316439294e-06,217.40601516283,0.00254067907026475,392.824709677419,0.0524281199103622,101.434387096774,1299.98741935484,21.1282388532978,36.4512612903226,715.476923076923,3262.08,0.780668492778558,-0.577747479816223,659.5992,0.38,"68C-901325|68H-581325","Vru42.4","Drought","15:41:44",1,"Vru42"
"143",418,"10/26-29","Vru42.4_10.29","Vru42","_4",6.87646670844172e-06,239.723539726705,0.00397912416055604,389.781466666667,0.0878994368720625,101.437366666667,1300.01233333333,24.422363224938,36.1541433333333,715.476923076923,3262.08,0.780668492778558,-0.577747479816223,590.04932,-0.48,"68C-901325|68H-581325","Vru42.4","Drought","15:44:12",2,"Vru42"
"144",419,"10/26-29","V60-96.10_10.29","V60-96","_10",7.80070598287113e-06,263.18949137642,0.00541885994827758,388.0385,0.125046043427791,101.432166666667,1299.98433333333,27.6101698489419,36.2319866666667,715.476923076923,3262.08,0.780668492778558,-0.577747479816223,639.83996,1.47,"68C-901325|68H-581325","V60-96.10.","Control","15:46:06",1,"V60-96"
"145",420,"10/26-29","V60-96.10_10.29","V60-96","_10",8.80763622842564e-06,274.939338828851,0.00603361786664412,386.604709677419,0.158754664466176,101.432838709677,1300.01290322581,29.3897388856721,34.9711483870968,715.476923076923,3262.08,0.780668492778558,-0.577747479816223,736.173807692308,1327.39,"68C-901325|68H-581325","V60-96.10.","Control","15:48:10",2,"V60-96"
"146",421,"10/26-29","9018.7_10.29","9018","_7",4.69962447369586e-06,202.232279282704,0.00218367362076491,393.2939,0.0451265625921517,101.429366666667,1299.97066666667,22.2962591220153,36.5168266666667,715.476923076923,3262.08,0.780668492778558,-0.577747479816223,805.521384615385,-0.16,"68C-901325|68H-581325","9018.7","Control","15:50:24",1,"9018"
"147",422,"10/26-29","9018.7_10.29","9018","_7",4.97003917685992e-06,208.271239558022,0.00230627548194153,392.833033333333,0.0494864875251838,101.425033333333,1299.98666666667,22.8170441137249,36.0787833333333,715.476923076923,3262.08,0.780668492778558,-0.577747479816223,761.260269230769,0.54,"68C-901325|68H-581325","9018.7","Control","15:52:19",2,"9018"
"148",425,"11/12-13","9018.6_11.12","9018","_6",1.91757676139454e-05,246.065274257312,0.00474885079651038,374.810833333333,0.267629154706769,101.823,1399.98133333333,65.0036979896991,34.0208266666667,715.476923076923,3262.08,0.780668492778558,-0.577747479816223,431.137842819468,1811.16,"68C-811897|68H-711887","9018.6","Control","11:50:15",3,"9018"
"149",426,"11/12-13","Vru42.5_11.12","Vru42","_5",8.94337880695058e-06,228.544169166542,0.00219019475295269,387.878870967742,0.0981069752260888,101.65964516129,1400.03580645161,56.9317830582914,32.9388064516129,715.476923076923,3262.08,0.780668492778558,-0.577747479816223,555.6385,744.42,"68C-901325|68H-581325","Vru42.5","Drought","11:55:28",2,"Vru42"
"150",427,"11/12-13","9018.6_11.12","9018","_6",2.30995197185017e-05,245.20758376693,0.00589585426982114,369.633677419355,0.337649131263458,101.808741935484,1399.98612903226,64.8225255639481,34.5166903225807,715.476923076923,3262.08,0.780668492778558,-0.577747479816223,520.046214978903,1879.79,"68C-811897|68H-711887","9018.6","Control","11:55:54",4,"9018"
"151",428,"11/12-13","Vru42.5_11.12","Vru42","_5",6.99301739754758e-06,182.948770044281,0.00118363084609012,391.060032258065,0.0568907460649259,101.646258064516,1399.99709677419,60.3831574102824,33.1977290322581,715.476923076923,3262.08,0.780668492778558,-0.577747479816223,689.577807692308,805.14,"68C-901325|68H-581325","Vru42.5","Drought","11:57:51",3,"Vru42"
"152",434,"11/12-13","NY1.5_11.12","NY1","_5",8.14629078041503e-06,105.03458415113,0.00119500768362167,389.611483870968,0.0478278807797977,101.664,1399.99290322581,55.6438671008339,34.6329709677419,715.476923076923,3262.08,0.780668492778558,-0.577747479816223,652.08044,860.03,"68C-901325|68H-581325","NY1.5","Drought","12:06:25",1,"NY1"
"153",436,"11/12-13","NY1.5_11.12","NY1","_5",5.43222618033006e-06,9.99558334218603,0.00065738368875002,393.159866666667,0.0233242749073492,101.673333333333,1400.00733333333,53.3576539557154,35.4252933333333,715.476923076923,3262.08,0.780668492778558,-0.577747479816223,693.94324,878.19,"68C-901325|68H-581325","NY1.5","Drought","12:09:01",2,"NY1"
